ID,QC1,QC2,QC3,QC4,QC5
1P53999,128005.059,210027.7769,171463.1017,93996.65808,178598.3338
1P54136,43874.56535,0,0,171262.8781,0
1P54296,80023.73511,162309.4362,0,82573.04287,136405.6613
1P54577,40904.12651,0,0,0,72076.85735
1P54578,138770.7861,150794.4286,0,135916.5391,93156.89904
1P54709,51453.41177,0,0,71031.28174,86422.1623
1P54725,61486.39306,178585.0983,60400.7303,71536.75144,69408.62656
1P54727,622879.0426,361390.5028,461807.4123,505713.2991,299758.4168
1P54819,360984.412,768980.7815,397627.1241,571302.5601,201594.0022
1P54920,292591.0441,0,264297.1461,154612.828,91058.97712
1P55008,574495.2722,509753.3642,314216.1899,608561.1579,449861.6752
1P55058,44113.55322,0,0,34879.84525,0
1P55060,34808.80855,0,0,68953.37498,0
1P55061,47557.45859,30656.37876,0,50740.63181,45905.79057
1P55072,1208128.769,1338200.403,1172684.975,1196830.448,1037860.306
1P55084,557405.385,1288730.588,1249101.242,624748.3683,162721.3421
1P55145,54422.72331,70581.59337,359353.3569,242990.8554,374295.7496
1P55263,123518.3999,61025.81397,0,0,0
1P55268,41196.09754,167116.6724,0,115724.5471,0
1P55290,149367.418,35873.53433,119350.0203,60136.27822,79430.78658
1P55735,99580.15751,78429.68596,76052.46956,57867.14557,138086.0357
1P55769,38145.62031,0,0,0,0
1P55786,659471.2418,533128.0845,384050.3443,690020.9495,667933.5301
1P55809,155139.2005,0,0,0,93924.7792
1P55884,33955.44149,0,44066.40157,0,231209.3272
1P55899,231085.4869,83181.02406,73158.96525,137585.1981,202184.6793
1P56134,86176.54543,0,0,60574.75796,0
1P56381,363768.8462,356639.1647,474343.4307,413315.8741,0
1P56385,99070.61733,133838.673,305571.3067,172955.8971,181979.4506
1P56556,0,0,50528.49867,0,51839.03966
1P57088,89991.33292,0,0,0,0
1P57737,53711.39621,54789.4498,35981.27921,41897.95707,64856.33967
1P58546,155150.4735,139316.6863,127244.8052,215634.5917,167120.8677
1P59666,398681.3664,83175.43425,155392.245,275340.9162,676080.7997
1P59768,37894.23212,89779.79422,39265.77227,30066.31211,37386.80179
1P59998,373474.9101,590926.715,752733.0492,530901.5241,663717.3181
1P60033,25501.80928,0,53219.47643,0,74606.58456
1P60059,48366.8609,0,0,0,0
1P60174,1473608.217,1503472.438,2148000.327,1536018.886,1475266.843
1P60228,196747.8903,282117.6873,209680.6116,205171.9779,192428.3239
1P60468,204717.9103,69647.16354,197332.1178,82646.12283,97598.17938
1P60660,684632.6061,757782.5297,703714.1234,1283162.237,912494.1954
1P60709,7403776.538,9664780.687,6058450.439,9842530.344,6772723.379
1P60842,287315.2742,1186809.728,988442.0728,1023704.031,980422.0557
1P60866,61477.37465,0,0,0,345709.0174
1P60900,593760.8508,142204.7546,664793.3963,599718.4832,218458.8503
1P60903,787589.0309,590097.56,602919.6604,815937.7146,936610.1134
1P60953,415951.6219,107734.2624,185330.5446,705428.6403,654521.0876
1P60981,404633.5171,65385.86541,468914.594,158059.766,239682.4876
1P60983,156852.6984,0,153938.9295,0,0
1P61006,157686.9014,182637.7102,88937.2836,364656.803,98945.53409
1P61009,202857.8632,261714.8825,385447.4025,321953.7485,144563.115
1P61019,452047.8085,150747.8468,352714.9867,365826.0823,284930.3862
1P61026,181439.1391,354803.8439,211809.0156,323817.2873,252809.7758
1P61088,226192.9994,314948.5019,466261.1212,214928.1521,263391.0421
1P61106,44881.24538,252081.7774,468070.7334,82709.45879,143269.736
1P61158,998788.9234,663426.5447,433903.7545,1078818.498,487420.588
1P61160,1041175.451,351776.0304,469420.9104,635929.6016,563577.1906
1P61163,132818.6354,315721.7589,473077.6397,184965.37,295104.2891
1P61201,0,169483.0251,41528.25635,37740.92555,30949.4404
1P61221,70938.81419,0,87177.36539,0,68657.04094
1P61225,432410.2204,198577.9838,0,137305.0583,346360.799
1P61247,451878.7133,242225.0799,482932.0565,476956.3362,580065.2275
1P61313,200513.0765,418611.5198,308037.2549,72757.18671,145225.0807
1P61353,193298.3484,519768.4397,415301.316,205768.7976,349436.3932
1P61421,89374.69913,0,169944.1526,40866.31169,0
1P61586,547879.6892,1142184.415,1410372.383,791504.6491,328477.5422
1P61604,808703.3836,624474.8886,706283.2102,1162848.268,1029916.719
1P61619,305385.9135,552943.9593,447049.2277,479769.9146,181358.2213
1P61626,108484.7102,367828.1001,198776.0571,254269.5287,655172.8691
1P61758,93359.70911,0,0,0,0
1P61769,37932.56037,0,101441.4227,0,0
1P61803,176997.5721,251895.4504,244916.4806,278288.4744,128248.2076
1P61916,101917.053,124885.6614,235437.1129,466591.1624,565481.6149
1P61960,130293.4806,0,110480.1076,47984.29945,166183.9317
1P61970,89694.85269,167414.7956,0,169813.459,118654.7977
1P61978,1534707.946,1199852.617,933487.9939,470854.1599,571082.8628
1P61981,791805.1376,255007.111,719175.5252,1380114.979,645416.5138
1P62081,142592.3374,529382.9121,215100.072,0,158800.4686
1P62191,62311.57759,0,0,0,0
1P62195,171000.3293,162048.5784,228236.169,0,161458.5153
1P62241,342113.3888,447669.213,355640.3701,217071.8309,585432.2413
1P62244,178959.0763,72506.35112,0,189520.6872,508297.9664
1P62249,390790.2576,683391.4811,289875.4992,1268546.245,889630.9201
1P62258,1069910.36,1329070.381,607335.8644,1443207.341,808433.1944
1P62266,114657.812,137183.2424,255699.1441,129802.1828,85516.79697
1P62269,605112.7746,437253.5346,585404.8645,603640.4409,499763.7015
1P62277,415185.057,52005.72465,290831.8745,128876.5033,529409.5787
1P62304,31606.14565,0,33990.70577,98248.69355,0
1P62308,71133.83731,88906.8523,88029.66462,68977.73496,36564.94597
1P62310,0,0,0,0,55089.80023
1P62316,152444.9505,382585.1973,0,160824.6243,220852.1107
1P62318,261330.9799,88266.81911,193328.468,143321.9747,115681.0443
1P62328,19897.99468,0,0,0,0
1P62330,289276.7784,138142.8263,0,108017.0477,322255.065
1P62424,348121.9046,148530.5557,232502.3532,152858.9091,222084.3853
1P62495,39554.74689,128407.2414,0,130496.4424,79111.00624
1P62701,1223347.336,526457.5784,992942.6627,736451.0818,912147.9365
1P62750,97032.45664,0,0,0,209038.5698
1P62753,179049.2604,239327.6953,348176.8918,202260.9597,249988.7837
1P62805,5220419.442,3426366.918,1888560.067,2871676.891,4754950.221
1P62820,2120904.606,1349939.003,1555235.122,1659280.413,1737099.72
1P62826,400338.4993,538484.9853,439867.0362,1002924.963,398971.7924
1P62829,87351.19335,358064.5661,194678.645,48547.01512,0
1P62834,545974.5501,715262.7118,634001.8599,777034.8177,691672.637
1P62837,247329.8982,87033.33447,94709.29024,128961.7633,94595.91053
1P62847,36876.27908,51976.84397,63283.92075,60578.41196,65412.39082
1P62851,297122.7952,332099.9009,308449.809,580059.9749,416335.6608
1P62857,187628.023,234744.0514,125135.1537,0,0
1P62873,19635.33349,167247.1013,95018.7058,0,0
1P62879,550968.4947,29407.05633,1182061.204,723430.6696,623968.8266
1P62888,533258.5918,590460.8976,149578.983,484678.4516,570889.3651
1P62906,191720.1266,116584.7942,490489.2972,188765.5277,562202.3389
1P62910,142310.5121,264658.8488,148603.8552,0,141202.3663
1P62913,159265.1231,213288.4992,360787.9199,201116.0403,274797.2196
1P62917,79470.23019,247153.4286,0,105443.4153,0
1P62937,2917568.412,2538146.183,1590489.744,1446617.739,1359575.615
1P62942,58411.1152,42433.17582,63107.64765,61546.72138,161438.1472
1P62987,498165.7033,925243.907,1018258.481,378809.9546,1334624.602
1P62993,93606.58809,131025.1355,212615.3713,299713.0817,168037.4355
1P62995,0,0,0,0,81653.97277
1P63000,567348.1821,0,97531.5352,65245.78518,0
1P63010,1228194.731,956509.575,1250226.39,1092898.57,1161393.282
1P63092,281272.9394,95324.88528,114127.4607,0,163800.8553
1P63104,1263591.991,2876050.17,2501577.927,2468884.531,3299033.144
1P63162,76090.58098,78937.42699,0,166001.1212,134816.9437
1P63167,151667.1126,0,0,0,0
1P63173,59653.4012,87975.21738,155579.7696,61163.05161,69906.62841
1P63218,428915.5864,169585.505,0,416360.8723,244010.7246
1P63220,90283.30395,92311.97794,84586.71329,90357.27624,110344.5827
1P63244,701034.8395,1570922.806,1239349.964,929187.2872,1449297.421
1P63261,101701.7385,0,0,0,0
1P63316,13999.95445,19677.99283,22923.00493,28791.06687,18005.46582
1P67775,20226.03935,72157.91966,0,0,0
1P67812,82327.9389,175855.408,94006.07306,134808.1598,149736.6312
1P67870,59717.65737,0,0,0,0
1P67936,454133.3158,690136.518,736212.1335,1369640.185,491259.9888
1P68032,372257.4247,166567.0078,719634.9604,427018.3659,389520.9597
1P68363,3192066.27,2755030.793,5424336.065,2183750.901,476818.9535
1P68366,175193.8901,220108.0668,81737.27727,80858.09989,1575681.941
1P68371,2328778.959,346605.4566,299889.3118,1894719.673,547007.6811
1P68871,6248969.119,4640846.203,7239761.545,4116472.151,3948676.053
1P69891,1594116.723,1128303.055,0,778532.9568,0
1P78344,79963.98814,0,0,0,115854.1737
1P78371,401691.2608,242364.8251,707155.1995,177291.9745,498836.9496
1P78417,453141.2907,1142277.579,634536.305,597465.1845,684350.2784
1P78527,1113345.278,930544.9097,790387.9853,1269398.845,1297554.525
1P80723,56750.60043,107417.5066,101872.7293,18703.59687,15613.22378
1P83111,176975.0261,0,0,0,0
1P83731,67129.66321,396559.7211,411110.1416,100758.9901,218275.5367
1P84074,54525.30773,74146.02858,0,64791.47145,0
1P84077,1056416.564,889366.6462,1233536.702,2083753.16,960939.8973
1P84085,0,228800.2206,0,0,0
1P84090,579353.9406,485745.1323,0,508307.6376,401110.4507
1P84095,198540.2993,263419.7744,80786.52763,192663.1254,239906.5375
1P84243,68401.25904,0,0,0,0
1P98082,298701.017,71618.50304,161393.0317,332769.582,310136.0015
1P98095,51589.81523,81909.34239,0,0,0
1P98160,1113288.913,2262382.246,1903655.796,1571219.065,1859817.968
1P99999,275219.3316,356173.3473,220660.1759,246523.0533,558770.3016
1Q00169,319950.6459,0,89791.45807,0,62446.78468
1Q00325,1425923.374,1229292.28,1111176.912,1353440.795,1601142.159
1Q00341,458574.8828,706346.9656,496433.8264,452023.8911,443180.9141
1Q00535,157044.3396,0,0,0,0
1Q00577,91025.06818,0,175644.8999,93677.54227,323141.0806
1Q00610,4295130.561,5151754.795,3378536.635,4288575.448,3556894.227
1Q00765,151047.0969,276565.1431,491276.9004,434557.7815,502666.1663
1Q00796,105213.2819,0,0,0,87489.45462
1Q00839,866612.8497,880888.7684,1919595.386,1122715.192,1238384.98
1Q00872,970944.5821,444082.4186,482632.0172,467857.8816,717703.1633
1Q01082,2579828.952,2738727.182,2244200.437,2309448.426,2595516.413
1Q01105,108824.0279,153971.3037,52955.06677,351258.811,276385.9372
1Q01469,603015.9943,639483.5272,636899.1147,274658.8366,535275.6129
1Q01484,71315.33281,0,0,0,93743.50245
1Q01518,1793198.127,2037112.922,1484257.068,1179473.958,2144666.882
1Q01813,353341.3094,636874.9494,526165.849,197803.0823,678565.717
1Q01844,46194.55136,25527.72851,33875.37815,36223.29845,32427.15142
1Q01995,2538456.995,2690189.002,2771988.374,3366793.597,1333911.716
1Q02045,141758.1344,41127.95529,37436.46997,33878.64984,56471.78084
1Q02218,370138.0983,281120.8379,171697.5075,363792.0236,339435.6198
1Q02252,306141.2053,163017.4788,235277.7171,216706.4311,339629.1174
1Q02543,280754.3808,539919.703,212784.1434,139326.9371,254622.5432
1Q02790,155161.7465,84422.89342,0,0,0
1Q02809,44683.96766,0,0,38578.90905,0
1Q02878,339667.145,1159140.171,393332.8112,732236.8043,416793.9447
1Q02880,113248.6854,0,0,158863.6455,0
1Q02978,298779.9281,234818.5822,136892.945,174551.4761,285205.3565
1Q03135,2002537.972,1408538.839,1267947.463,1582790.058,2015532.659
1Q03252,1014424.592,1184853.295,1932253.295,1309592.821,1167096.37
1Q03518,19167.50346,41655.26066,0,0,0
1Q04446,0,36180.97385,0,0,0
1Q04637,41509.48729,0,0,138279.4577,35134.08175
1Q04760,546696.0229,521734.1893,295276.2071,369309.5603,356728.1995
1Q04828,739441.9937,1028711.282,866119.7878,350747.2513,1336763.26
1Q04837,48154.92826,163809.3684,271591.8524,171750.0778,157435.801
1Q04917,421351.3949,554769.9637,274057.8007,527284.0663,468712.4202
1Q04941,70848.63009,0,0,99283.99293,0
1Q05655,46061.52981,0,45052.78087,37641.04961,0
1Q05682,134937.9618,0,0,0,0
1Q05707,8262554.644,6961362.469,9333192.218,8288850.468,8969634.627
1Q06210,55282.85418,54155.93805,54542.46235,33041.88434,50133.20509
1Q06278,44295.04872,0,0,0,0
1Q06323,992261.8491,739727.4449,1009819.875,968102.364,472551.821
1Q06828,52359.76199,20540.68677,31801.35627,190860.4864,91083.41892
1Q06830,3073586.907,1577537.414,2242325.192,2241849.466,2830972.505
1Q07020,431485.8333,221095.5998,356831.1512,541522.4778,349965.9658
1Q07065,1427614.326,1084423.05,1466442.233,1250276.256,792352.5211
1Q07507,347163.6985,362089.229,353868.2628,150301.1106,156071.1333
1Q07866,51238.09723,0,76896.33018,45313.22704,51975.50643
1Q07954,1960827.825,2211235.489,3281211.377,2431979.153,3318179.227
1Q07960,325429.33,526448.2621,985910.4909,426324.1064,1050997.779
1Q08209,201741.8349,166380.6808,150769.7641,31130.84348,202194.8633
1Q08211,278511.0513,268469.2356,143737.5923,267423.9209,311531.2214
1Q08257,305532.4627,419040.0718,308909.2443,260249.9052,262892.0219
1Q08380,210805.3371,739820.6084,68886.21765,210494.6348,262759.6288
1Q08722,223938.3969,220797.4767,186211.9101,206913.7169,204700.1488
1Q09666,8134042.299,11479605.52,8842065.337,9305149.064,10576174.35
1Q10567,151306.3762,250339.62,343751.3116,347860.593,488948.2011
1Q10589,99501.24642,89666.13476,100438.1662,0,41956.40163
1Q12797,1092219.653,819419.4962,686808.7823,394363.8054,784897.7694
1Q12805,84477.70242,150114.3351,0,75413.64313,80397.25643
1Q12874,47499.96623,74759.04436,65638.29188,111074.2259,171041.7412
1Q12884,228064.3195,62973.86259,49320.84036,0,94329.08745
1Q12905,357264.3178,105498.3386,127769.8741,0,473407.2843
1Q12906,529651.2277,368778.3678,551397.2815,536747.9207,483133.0874
1Q12907,319792.8237,511504.8379,335762.7644,302502.3,706704.3494
1Q13011,565149.9447,606839.0395,329152.5229,632507.0237,611432.2155
1Q13045,129459.2776,37944.55876,32862.74541,164137.5823,123787.5775
1Q13151,223746.7557,323789.7173,431428.43,210835.6746,172834.1405
1Q13155,54891.68064,66992.00401,0,57845.22158,77302.31239
1Q13162,232607.3436,190044.2079,476153.0429,319956.2296,247402.0256
1Q13200,122639.1049,244088.3497,465304.7458,216109.6114,96723.36631
1Q13207,95643.62148,38711.2943,0,153333.9288,46421.10537
1Q13228,783711.1145,941230.7623,976346.7372,1001962.744,513858.4779
1Q13232,191449.5743,265665.0145,110020.6724,230469.8229,45623.69136
1Q13247,67951.46583,0,0,0,0
1Q13263,271938.8849,164955.2794,0,262478.8438,120671.2469
1Q13303,114127.9804,109345.9909,110236.3256,53213.17034,0
1Q13310,213792.6855,0,0,382342.1525,65084.46322
1Q13347,104840.1452,105666.0329,188396.5715,70518.50404,0
1Q13363,95271.61206,210465.6454,178317.1252,126976.4245,179810.2401
1Q13404,186421.8107,205034.2138,230936.523,380186.2938,0
1Q13418,376473.5314,416962.526,287475.1845,178765.7536,127820.476
1Q13423,200907.632,247004.367,337563.0004,135185.7396,291835.1971
1Q13488,0,95017.44575,0,0,62884.70042
1Q13492,288386.2104,115504.0977,188068.4035,358920.0265,499936.831
1Q13509,78867.12401,98063.89195,77884.58472,0,84968.89309
1Q13510,534205.5249,176293.2764,341379.1257,397713.3034,488907.4647
1Q13557,357050.1306,361232.1249,291919.5171,384242.2314,329944.0507
1Q13561,326252.26,316094.4129,628047.9545,345692.5543,224151.7549
1Q13576,385875.224,316401.8524,180914.3407,147938.192,449556.1526
1Q13619,65567.22365,0,0,0,19835.54625
1Q13637,50910.05256,0,0,0,0
1Q13642,819266.1965,725818.1355,1077703.774,811102.2574,880892.9735
1Q13724,189104.7877,135403.8196,219553.7808,67017.97413,180075.0264
1Q13765,49050.00547,45851.34435,0,0,0
1Q13813,2576672.508,3935505.403,3611535.929,3373248.993,2501211.768
1Q13885,250700.529,199900.9053,0,389820.6681,0
1Q14019,581112.5306,750301.5013,818254.1382,684722.6526,669624.0886
1Q14103,412727.5402,895925.356,603932.2932,1006712.941,895476.586
1Q14108,725113.9946,596190.4524,431981.6275,737681.2611,568740.5227
1Q14112,70146.3214,61254.99616,0,164417.7222,70692.83993
1Q14152,53120.69035,0,0,67284.71597,81155.97091
1Q14165,272243.2562,341043.5961,217659.7826,327032.8054,188711.1322
1Q14195,812694.0301,871823.9606,863681.9682,773478.2598,849475.0651
1Q14204,2062059.479,1935844.206,2258827.355,1419578.155,1714491.047
1Q14240,1042077.292,0,60237.58392,137853.158,0
1Q14247,36502.01506,0,0,100989.1919,46559.60896
1Q14314,113913.7931,143984.1773,136471.0147,0,299065.8989
1Q14315,1022620.072,952783.0353,720450.6923,814122.8956,941661.4206
1Q14444,0,67918.04913,59230.57691,134588.9199,0
1Q14498,0,61977.94486,0,0,0
1Q14520,80526.51147,50427.53509,51969.62509,0,70521.74727
1Q14554,291103.0064,323929.4626,477043.7847,350247.8716,114010.854
1Q14624,340264.6147,295626.3936,322861.0732,114511.4199,27799.50229
1Q14683,49881.95381,0,64334.99604,0,0
1Q14696,190592.8254,382426.8194,175682.4048,196000.4434,327907.2333
1Q14697,1169011.415,1110974.645,1822645.177,1708731.183,801528.3834
1Q14764,642527.9037,836105.0776,1003350.277,1289252.233,789633.3698
1Q14956,313107.9272,263922.8572,1056044.685,224976.6461,302701.618
1Q14974,262807.7446,411177.0731,119396.9015,394449.0653,332103.0772
1Q14980,46539.50555,153076.9341,0,72351.59295,80172.18811
1Q15005,202880.4092,149182.7002,283180.8716,369882.0199,415612.5906
1Q15019,207930.7189,343913.0317,456397.3282,187474.4485,292802.6854
1Q15029,155342.1147,0,0,157816.1661,132260.7379
1Q15041,89354.4077,208798.0189,0,97419.23604,74672.78113
1Q15046,0,57596.46582,0,26194.29242,76380.65252
1Q15056,73797.65021,0,0,0,0
1Q15075,197052.2616,0,169522.2223,216608.9911,319077.6299
1Q15084,680540.5025,829192.3465,856752.9349,1339799.203,2075822.454
1Q15113,89905.65802,330301.8455,127685.488,248130.8124,129358.2731
1Q15121,38394.75389,38549.18983,0,61467.55143,36582.25892
1Q15124,95342.63204,0,0,46494.68634,224436.9094
1Q15149,12320275.56,14037875.01,12207850.3,12624562.49,12062032.65
1Q15155,127317.4052,139214.2065,0,0,41569.40633
1Q15181,280698.0157,299436.7805,366169.8754,256181.7876,285113.6997
1Q15185,127655.5956,0,0,113690.4884,155602.6653
1Q15233,200670.8987,403928.9534,366301.1426,739130.6802,776994.9179
1Q15257,273156.3702,48910.83344,71653.14286,235487.9799,202663.3314
1Q15363,281306.7584,182395.4851,76981.65386,0,107533.7747
1Q15365,647702.2165,133717.5604,570815.452,524738.4478,592642.5749
1Q15366,147372.0948,322830.1334,113536.7583,214148.6326,127453.8488
1Q15393,204582.6341,145595.9057,367341.9041,298799.5822,328324.7809
1Q15404,106936.9256,112820.9891,200144.9866,137780.078,100758.3016
1Q15417,143020.7119,209058.8766,0,78081.06154,137037.0747
1Q15435,88538.24159,69608.03488,71175.8928,70617.16199,0
1Q15436,296694.4207,173861.7093,244063.2437,444179.9757,229977.0527
1Q15459,152625.3187,69853.9865,0,0,202551.3064
1Q15582,1974242.711,2373433.129,1516136.247,1383525.377,2160350.376
1Q15631,177471.0386,289840.9408,69377.53205,58058.37146,192245.0103
1Q15661,888257.0341,905782.0535,1474505.79,681896.8943,1205795.901
1Q15717,116326.2178,236020.3913,88936.34598,150240.2106,138126.772
1Q15738,56353.79039,0,0,0,0
1Q15746,56306.44373,0,74574.77585,71975.23118,102553.7561
1Q15836,293921.2596,0,0,240481.7769,207195.2501
1Q15843,157720.7204,65315.06115,124722.5996,61707.49729,68483.91146
1Q15904,42044.95539,86065.36578,108529.8519,0,0
1Q15907,633656.0427,596078.6562,633204.8805,777278.4176,706164.5928
1Q16181,729995.2091,563108.0963,847076.6665,274183.8169,526446.0094
1Q16363,29580.38527,0,0,32408.52472,26403.26396
1Q16401,49102.98863,0,0,0,206146.2891
1Q16531,110682.9477,39299.15594,117934.2097,182297.9515,192336.6671
1Q16543,0,77811.08037,123634.957,0,0
1Q16555,1503594.431,1247831.815,1502353.19,732614.3841,1683327.741
1Q16576,72776.31526,0,133339.3542,0,0
1Q16629,106852.378,102573.005,0,0,108460.5266
1Q16630,38041.90859,0,0,0,43347.54792
1Q16658,417541.1166,562027.3998,375658.6193,566077.3432,272709.4818
1Q16666,149705.6084,188656.0718,71504.99844,216182.6914,368226.0338
1Q16678,307516.5129,340754.7893,155701.6606,153528.8087,247452.946
1Q16698,417946.9451,251150.1424,612014.6027,486359.2906,698872.7865
1Q16719,52648.35112,0,0,0,0
1Q16775,27967.21716,51556.67662,47499.03905,20177.376,61661.59157
1Q16777,2760760.805,0,0,0,0
1Q16778,1464251.617,1365683.633,164280.9102,1543814.081,138534.1355
1Q16795,101007.3209,0,143775.0972,389808.4881,298607.615
1Q16799,206769.5986,284931.2247,246435.4297,220847.6286,307121.5117
1Q16836,83741.57469,484664.4358,202123.3709,0,0
1Q16851,887208.6439,1103707.893,824395.5683,1505081.705,651343.6524
1Q16853,1582392.79,1200038.944,1395182.892,1620669.836,719302.065
1Q16891,728619.9015,527705.9692,430312.6588,502193.2812,471401.0192
1Q1KMD3,373362.1799,178557.1493,590486.7807,378322.7549,146131.4644
1Q29974,267497.3179,0,119190.6244,113004.7548,0
1Q2VIR3,155781.7622,276127.2747,174707.277,104958.6516,174789.4852
1Q30154,109031.4513,180550.848,0,0,88326.58657
1Q32P28,165690.7404,127047.0544,130685.8813,99282.77493,56658.14963
1Q3LXA3,51383.51909,0,0,54561.49554,58794.77108
1Q3MIX3,147462.2789,0,220041.3447,0,226606.1199
1Q4KWH8,208674.7377,0,217894.1883,137402.4983,106169.107
1Q53FA7,24552.62162,31774.34067,41062.25776,86980.98225,78599.76508
1Q53GQ0,278454.6862,257792.6994,179882.9555,165854.9613,360954.5956
1Q53TN4,190942.2888,192084.4883,57328.14002,191104.0863,0
1Q5EG05,57622.00431,0,0,0,0
1Q5JTV8,114116.7074,58769.39419,0,115138.6895,61270.52263
1Q5KU26,274306.2175,218188.8989,347876.8524,426494.6263,121934.0737
1Q5NE16,114533.8088,114386.1358,0,115019.3256,146620.3006
1Q5SSJ5,756982.8014,831018.351,595868.7362,341794.9566,371047.0259
1Q5SYB0,98617.44222,101063.7564,63219.22477,50627.35788,0
1Q5T2N8,22198.81657,45275.59397,35657.7993,0,0
1Q5TDP6,84228.56884,0,0,68849.84504,0
1Q5VTE0,3049688.12,2362067.183,5878520.603,3901373.479,2833009.322
1Q5XKP0,59404.26762,323538.1759,164384.0488,127025.1444,116343.0099
1Q63ZY3,96810.37829,102163.0856,157961.3318,134528.02,68586.77074
1Q66K74,106392.4391,0,0,0,102207.4972
1Q687X5,344751.2738,643852.895,383394.0083,175513.6956,505955.6264
1Q6AZY7,59019.85788,55662.39172,50619.4481,0,0
1Q6DD88,294575.0943,558375.3909,420261.3412,629425.4855,448721.0574
1Q6IBS0,364490.319,173004.6051,312772.2506,194112.5445,232299.0245
1Q6NUK1,533551.6901,690136.518,634367.5329,539220.4592,493653.2493
1Q6NVY1,41357.30162,97476.96195,0,35330.50498,58638.95455
1Q6NZI2,881932.874,284036.8552,765644.1167,567380.6024,1312117.769
1Q6P179,0,0,98516.03926,0,0
1Q6P1A2,144294.5623,138776.3381,173713.3967,99231.61896,328100.731
1Q6P2Q9,110317.7021,105144.3174,219422.5136,187852.0282,224060.0981
1Q6P4A8,56988.461,0,74921.69633,0,0
1Q6PI78,45218.30846,0,0,72592.75681,58905.77763
1Q6PIU2,40728.26751,0,77333.26245,0,122412.7258
1Q6UW02,50832.26877,0,0,0,60725.67398
1Q6UW68,85451.69071,0,0,64349.33771,0
1Q6UWY5,40943.58205,73424.01152,114849.4304,66312.75255,117921.5434
1Q6YHK3,187582.931,303284.4327,383722.1763,342002.0165,118349.2751
1Q6YN16,72936.39204,0,0,99444.76883,47849.93278
1Q6ZMJ2,46638.70806,0,0,63441.92825,0
1Q6ZMZ3,98937.59578,0,0,0,34950.76818
1Q709C8,54152.17101,0,0,0,0
1Q70UQ0,204289.5358,171346.295,68579.61496,241054.2366,402902.85
1Q71DI3,5656234.112,1616666.081,460804.1558,6459537.357,5335341.34
1Q71U36,89608.05049,241246.8632,292632.1105,0,87225.68677
1Q7KZF4,1536060.708,1478970.44,1271604.192,1465009.528,2228481.918
1Q7L1Q6,431564.7444,178659.6291,74019.70308,317045.2114,215831.3558
1Q7L2H7,85679.40557,0,0,0,0
1Q7L576,262435.7352,139968.8308,142481.1776,219873.2292,345953.4355
1Q7L5N7,23029.6376,0,0,0,0
1Q7Z3D6,38472.53767,0,0,43437.50816,0
1Q7Z406,339419.1388,139903.6163,536067.1469,80137.04432,103684.1898
1Q7Z4W1,115424.3768,0,0,155209.6477,0
1Q7Z6Z7,26033.89548,65324.3775,34411.69846,26549.9482,36821.58497
1Q7Z7G0,808534.2884,523616.0919,641212.1801,553422.3307,928045.2963
1Q7Z7H5,51261.77056,294620.2279,73408.37295,0,0
1Q86UE4,64285.48211,21269.22528,123400.5513,85038.27341,94832.18135
1Q86UK7,115266.5546,79460.07418,0,0,0
1Q86UP2,124961.3456,0,0,0,0
1Q86UX7,470963.9237,616043.5926,170966.1616,405155.2789,478285.462
1Q86VB7,431948.0268,685906.8954,927102.7819,657329.8489,1196426.541
1Q86VP6,672773.3967,443094.8855,396098.7987,395947.2044,238409.4767
1Q86X76,47298.1793,0,0,0,0
1Q86Y39,26083.49674,0,0,0,0
1Q86Y82,103928.1585,55519.85158,37184.2494,0,128238.0235
1Q8IV08,236958.7265,0,110236.3256,117387.1162,175410.7145
1Q8IXM2,34620.54924,0,0,0,0
1Q8IZ83,0,0,0,99086.67705,0
1Q8IZP0,41809.34943,57321.63352,0,0,58506.56142
1Q8N163,80178.17538,0,108445.4659,24548.77539,22978.3555
1Q8N392,21556.25485,0,141787.3366,33132.01629,49455.9633
1Q8N5K1,320841.2139,93265.9721,198307.2457,103617.6344,184800.4427
1Q8N684,0,0,0,0,36464.12351
1Q8N961,59156.26134,44470.66139,0,0,0
1Q8NBJ5,166468.5782,133344.9065,425605.7918,206913.7169,58465.82507
1Q8NBQ5,238142.3929,151092.5517,446599.1687,450184.7122,382178.2329
1Q8NBS9,1036767.703,545565.4107,1052669.242,1034215.365,1453574.738
1Q8NC56,30210.54668,25715.91877,33813.49504,37309.7538,0
1Q8NEW0,43690.81524,0,129007.5363,0,0
1Q8TCJ2,316828.0214,125957.0415,205348.7937,65003.40333,322244.8809
1Q8TCT9,54923.24508,41950.58893,49847.78444,121725.6296,175420.8986
1Q8WU39,135681.9806,180243.4085,145472.1946,184465.9903,164819.264
1Q8WUM4,291880.8443,258044.2409,148416.3306,393693.9058,116322.6417
1Q8WUY1,33789.72821,45903.51591,0,0,0
1Q8WYA6,19103.24729,0,0,0,0
1Q8WZ42,1765015.595,1412265.379,2353527.269,2172788.907,1875399.622
1Q92499,74584.50649,488828.8439,227607.9616,145977.2131,156519.2331
1Q92522,70475.49337,83922.60546,143146.8898,110600.4242,119500.0769
1Q92608,69478.95905,20154.05828,46951.46727,0,114336.7448
1Q92616,24772.44536,0,118243.6253,33094.25831,87486.3994
1Q92621,0,0,30377.10707,0,0
1Q92629,42893.81325,46614.35335,0,52915.97852,52573.31233
1Q92688,26912.06317,0,0,160337.4246,83427.02232
1Q92734,383237.3391,518669.1105,88560.35919,290626.8071,152415.0461
