Majority protein IDs,QC1,QC2,QC3,QC4,QC5,QC6,QC7,QC8
Q9GZT3,785550000,1030800000,795300000,718050000,903980000,767000000,783560000,882640000
Q9GZT4,0,0,63698000,0,45809000,52620000,56914000,0
Q9GZT6,0,0,0,0,0,0,0,0
Q9GZT8,346870000,339860000,355190000,382100000,386440000,413540000,489910000,473870000
Q9GZT9,145870000,148250000,143730000,147590000,107040000,154080000,141840000,143260000
Q9GZU8,0,0,0,0,64301000,57127000,58620000,0
Q9GZV4,0,0,0,0,0,0,0,0
Q9GZY8,0,0,0,0,0,0,0,0
Q9GZZ1,1101600000,854380000,939600000,1200600000,1198400000,1267800000,1083600000,976480000
Q9GZZ9,0,0,104360000,104860000,81805000,132970000,97589000,93240000
Q9H008,228780000,288180000,241330000,210150000,300510000,291930000,241510000,219450000
Q9H019,0,0,0,0,0,0,0,0
Q9H074,659400000,569750000,569520000,579290000,523390000,553880000,571180000,525140000
Q9H078,121150000,128710000,131110000,136680000,171100000,165970000,135180000,178610000
Q9H089,0,0,102610000,70016000,0,96393000,108170000,0
Q9H098,0,0,0,0,41883000,33854000,32378000,0
Q9H0A0,638600000,599350000,507730000,581810000,676420000,637880000,656290000,637730000
Q9H0A8,144350000,79257000,148100000,98378000,146550000,143920000,140770000,133600000
Q9H0B6,244770000,335910000,280270000,318520000,255960000,315510000,248330000,293580000
Q9H0C8,375730000,397390000,295150000,300990000,382670000,326950000,372470000,489310000
Q9H0D6,2147000000,1737800000,1725600000,1614900000,1966200000,1884800000,1667100000,1832700000
Q9H0E2,0,0,129190000,127020000,0,97371000,89507000,0
Q9H0E3,0,0,0,0,0,0,0,0
Q9H0H0,17113000,14481000,12320000,13514000,24637000,36566000,31168000,12755000
Q9H0K6,0,0,0,0,0,0,0,0
Q9H0L4,0,0,0,0,0,0,0,0
Q9H0R4,110230000,102320000,87143000,100130000,117760000,162000000,135360000,131400000
Q9H0R6,0,0,0,0,0,0,0,0
Q9H0R8,0,40532000,0,0,0,0,0,0
Q9H0S4,582020000,460650000,509610000,474990000,669270000,591770000,576990000,535860000
Q9H0U3,0,76706000,48693000,37582000,119950000,0,80096000,0
Q9H0U4,1445700000,1443500000,1277200000,880540000,1109000000,1301400000,1066000000,548330000
Q9H0U6,0,0,0,0,0,0,0,0
Q9H0V9,0,0,0,0,0,0,0,0
Q9H0W8,0,0,0,46369000,0,0,0,0
Q9H0W9,191470000,191450000,224050000,272050000,206390000,204490000,204560000,193750000
Q9H173,120030000,94871000,108770000,82292000,122360000,92550000,85888000,81398000
Q9H1A4,46054000,23293000,26634000,0,24361000,29163000,0,0
Q9H1B7,0,0,0,0,0,54137000,50575000,0
Q9H1C4,0,0,0,0,21950000,35430000,0,24254000
Q9H1E5,0,0,0,0,35335000,42354000,41294000,0
Q9H1I8,105170000,75977000,91560000,75062000,97078000,117750000,95525000,97389000
Q9H1P3,0,0,0,0,0,0,0,0
Q9H1Y0,135210000,65681000,0,0,0,0,93670000,125880000
Q9H201,0,0,0,0,0,0,0,0
Q9H223,1956000000,1896800000,1855200000,2026400000,1950300000,1988400000,1794800000,1831300000
Q9H267,131250000,73583000,91200000,96993000,80709000,82485000,97787000,96910000
Q9H269,73176000,47058000,42785000,47054000,78047000,87407000,82325000,69095000
Q9H270,0,0,0,0,0,36309000,0,0
Q9H299,960680000,800150000,795140000,1755800000,518070000,1073800000,847640000,1136800000
Q9H2C0,238780000,279830000,205440000,161020000,244720000,302380000,290910000,119310000
Q9H2D1,0,55285000,48082000,54211000,52351000,59672000,0,56360000
Q9H2D6,0,0,0,84560000,98189000,118110000,0,0
Q9H2G2,837950000,1107500000,870920000,901400000,683400000,846340000,775110000,822550000
Q9H2H8,391070000,406860000,443820000,501280000,498920000,418050000,454770000,393720000
Q9H2J4,261550000,212150000,254870000,243110000,367460000,265830000,257590000,270180000
Q9H2M9,134450000,88512000,107370000,92410000,96634000,100130000,118610000,117630000
Q9H2P0,0,0,0,0,0,0,32393000,0
Q9H2P9,268030000,162370000,161160000,260360000,214670000,213090000,201940000,228380000
Q9H2U1,84857000,92768000,60389000,49507000,59618000,77748000,73514000,69172000
Q9H2U2,1766300000,1709600000,1745900000,1656000000,1786900000,1548000000,1553800000,1653100000
Q9H2W6,202800000,255250000,228940000,205200000,237480000,235370000,246200000,231110000
Q9H307,448030000,282020000,451820000,449770000,265830000,262270000,250730000,292500000
Q9H330,0,0,0,0,0,0,37681000,58198000
Q9H3H1,95875000,47210000,53819000,62874000,100400000,91859000,79328000,75521000
Q9H3H3,163240000,175120000,162030000,160260000,199140000,205120000,221540000,257360000
Q9H3K2,0,0,0,0,0,0,0,7262700
Q9H3K6,893840000,1416900000,1278400000,1232300000,955100000,1272600000,1160900000,1338500000
Q9H3N1,1087200000,1157100000,1022800000,1143000000,1383900000,1420000000,1342800000,1234600000
Q9H3P2,188810000,202500000,180770000,189540000,241410000,211230000,172250000,164040000
Q9H3P7,642450000,881760000,696350000,698140000,607150000,726790000,769820000,687740000
Q9H3Q1,56074000,0,66962000,38263000,51810000,67909000,78574000,68833000
Q9H3S7,512540000,376040000,377240000,340900000,353130000,383120000,356870000,399530000
Q9H3U1,1642500000,1510600000,1549700000,1451000000,1749800000,1536100000,1569100000,1648300000
Q9H3Z4,0,0,0,0,0,0,144550000,210490000
Q9H444,400540000,519970000,547650000,510310000,309300000,475810000,564480000,559460000
Q9H446,0,0,0,0,0,0,0,0
Q9H469,0,18432000,0,18573000,0,21288000,22949000,23439000
Q9H488,243300000,219640000,224230000,247580000,224510000,132060000,178750000,187340000
Q9H4A3,0,0,48852000,41757000,0,0,0,0
Q9H4A4,3150900000,2713900000,2734700000,2946600000,3222000000,3144500000,3261500000,3120700000
Q9H4A5,0,23341000,15379000,0,0,0,0,18726000
Q9H4A6,294940000,241060000,212040000,263020000,266780000,246790000,209570000,268490000
Q9H4E7,189390000,234250000,233110000,266150000,248420000,175010000,211950000,231340000
Q9H4G0,0,0,0,51483000,0,0,0,0
Q9H4G4,0,0,0,0,0,0,0,0
Q9H4I3,59594000,84928000,59490000,48804000,61041000,54077000,54745000,62155000
Q9H4K7,6469800,0,0,0,0,0,0,0
Q9H4L4,0,0,0,0,0,32842000,0,0
Q9H4L5,119520000,0,96850000,103720000,97134000,129990000,0,111640000
Q9H4L7,92497000,56989000,70382000,70424000,129630000,97138000,85105000,119570000
Q9H4M3,0,0,0,0,0,0,0,0
Q9H4M9,1465700000,1503800000,1260600000,1426600000,1462200000,1530700000,1339800000,1447700000
Q9H4Z3,0,0,0,0,0,14202000,0,0
Q9H501,0,0,122820000,0,0,0,0,0
Q9H553,279540000,175300000,268350000,209050000,328180000,271300000,251250000,209270000
Q9H583,894090000,670520000,654400000,557540000,897600000,827920000,726480000,727520000
Q9H5K3,113300000,64947000,110800000,103880000,104880000,114840000,145880000,126350000
Q9H5Q4,64043000,66435000,62835000,59915000,64457000,64799000,0,56371000
Q9H5V8,1067100000,825450000,878860000,1087900000,1027900000,1010800000,882270000,860200000
Q9H5X1,0,0,0,0,0,0,0,49314000
Q9H6E5,0,53712000,0,37820000,66181000,38282000,56455000,0
Q9H6F5,0,0,0,0,0,180200000,0,0
Q9H6H4,0,0,0,0,99564000,0,0,0
Q9H6K4,0,0,0,0,0,0,0,0
Q9H6R4,0,66249000,83765000,74472000,77621000,68891000,89741000,86630000
Q9H6S0,166690000,77263000,0,0,102740000,117290000,120450000,132740000
Q9H6S3,1249100000,1205100000,1182900000,1161900000,1273500000,1217300000,1196200000,1365200000
Q9H6T0,0,0,0,0,22972000,21130000,22118000,0
Q9H6T3,217140000,230040000,249280000,287760000,246440000,214680000,226450000,222390000
Q9H6U6,21799000,25721000,24566000,25942000,43482000,0,34278000,0
Q9H6U8,0,0,0,0,0,0,0,29721000
Q9H6V9,53324000,38974000,46918000,56015000,59817000,73323000,57476000,81797000
Q9H6Y2,0,0,0,142720000,0,0,134590000,136170000
Q9H6Z4,424110000,497830000,454680000,436950000,472750000,501400000,357310000,439170000
Q9H773,1075500000,1268100000,1219000000,1182700000,1476100000,1291800000,1108800000,1331800000
Q9H788,41004000,0,48062000,40899000,36982000,36760000,40113000,0
Q9H7B2,169310000,113170000,158980000,120430000,147970000,163380000,140790000,152710000
Q9H7B4,117150000,97825000,72457000,64888000,86443000,37087000,64836000,121450000
Q9H7C9,0,0,0,0,62264000,0,0,0
Q9H7D0,0,0,0,0,0,0,10094000,0
Q9H7D7,228940000,124830000,188270000,143310000,277790000,224300000,216890000,216800000
Q9H7E9,0,0,0,92785000,0,0,0,0
Q9H7N4,0,0,0,0,0,0,0,0
Q9H7Z6,0,0,0,0,0,0,0,0
Q9H7Z7,903970000,620330000,800160000,681100000,729630000,749740000,749930000,782000000
Q9H814,0,0,0,0,0,0,0,0
Q9H832,911700000,928650000,987610000,961860000,919520000,977910000,990070000,1015900000
Q9H840,0,0,0,0,0,0,0,0
Q9H845,463710000,353440000,384530000,390820000,467380000,442690000,453790000,419330000
Q9H857,178690000,124100000,112510000,90697000,0,109920000,131740000,100230000
Q9H8H0,177200000,105670000,115230000,112060000,144820000,143300000,157000000,139540000
Q9H8H2,0,0,0,0,0,0,0,0
Q9H8M7,0,22832000,28530000,24214000,29609000,0,0,37907000
Q9H8T0,0,0,0,0,0,0,0,0
Q9H8Y5,0,0,0,0,0,0,0,0
Q9H8Y8,836690000,845520000,775000000,777600000,675510000,873210000,773610000,758220000
Q9H900,0,0,0,0,0,0,0,0
Q9H910,225310000,332720000,232660000,241880000,107940000,149870000,143810000,219560000
Q9H936,333690000,359060000,320260000,283380000,322170000,248410000,302270000,282610000
Q9H939,0,0,0,0,0,0,0,0
Q9H944,0,0,0,0,0,0,0,14147000
Q9H974,172210000,144630000,179290000,163240000,128560000,187970000,170290000,176150000
Q9H993,960860000,959860000,865020000,782420000,1112100000,1003200000,949840000,1043800000
Q9H9A5,0,0,0,0,0,45935000,0,0
Q9H9A6,432730000,251230000,284570000,312110000,339060000,345080000,282850000,364090000
Q9H9B4,1552200000,1779300000,1494100000,1414400000,1512500000,1451500000,1452700000,1629700000
Q9H9C1,0,0,0,0,18512000,0,0,0
Q9H9E3,65019000,68031000,69400000,0,68709000,86724000,76447000,85627000
Q9H9H4,0,0,0,0,0,39583000,0,0
Q9H9J2,392270000,338510000,318140000,271760000,425070000,385520000,293130000,315940000
Q9H9P8,115590000,104340000,118060000,124360000,194990000,137790000,133290000,132390000
Q9H9Q2,281390000,392950000,323050000,332950000,317340000,293960000,362170000,378900000
Q9H9Q4,0,0,0,0,0,0,0,40250000
Q9H9T3,317960000,256520000,249450000,268800000,347850000,326220000,289400000,308400000
Q9H9Y2,0,0,0,0,0,49497000,0,0
Q9H9Y6,35200000,0,0,27167000,26904000,35717000,0,23536000
Q9HA64,375140000,262350000,339710000,363590000,419480000,354760000,355200000,342000000
Q9HA92,0,0,0,0,0,0,0,0
Q9HAB3,0,0,0,0,0,0,0,14650000
Q9HAB8,244960000,152900000,170740000,174430000,198500000,157720000,162580000,170580000
Q9HAK2,0,0,0,0,0,0,0,0
Q9HAN9,0,0,0,0,26304000,0,49306000,0
Q9HAS0,0,0,0,0,0,0,0,0
Q9HAT2,101200000,85160000,103430000,106630000,0,114140000,126830000,91319000
Q9HAU4,0,0,0,0,0,0,0,0
Q9HAU5,103320000,69546000,57594000,0,105750000,82371000,76116000,190870000
Q9HAV4,2071700000,1795300000,1850300000,1770300000,2034700000,1942600000,1905600000,2144300000
Q9HAV7,1541200000,1746400000,1912300000,2118200000,1743500000,1847500000,1564600000,1598600000
Q9HB07,903580000,1085200000,1095400000,1203600000,897080000,1067900000,1038900000,964190000
Q9HB21,50566000,62230000,65919000,62849000,67703000,74569000,76306000,0
Q9HB40,136570000,145700000,120930000,103520000,104770000,113580000,121530000,102220000
Q9HB71,5666000000,5352100000,5516000000,6152800000,5301900000,5376800000,4927300000,5397200000
Q9HB90,0,0,85561000,59243000,0,0,0,0
Q9HBH0,0,0,88210000,0,98992000,0,105040000,0
Q9HBH1,0,0,0,0,0,0,11870000,0
Q9HBH5,0,0,0,0,0,0,0,0
Q9HBI1,0,0,0,0,0,0,0,0
Q9HBI6,104090000,61218000,72579000,73071000,106420000,95457000,100840000,108680000
Q9HBL8,144540000,113100000,105770000,119720000,111120000,0,0,0
Q9HBU6,106490000,55708000,0,0,0,75651000,69394000,0
Q9HC07,0,0,0,0,0,0,0,0
Q9HC21,0,0,0,0,37876000,0,0,0
Q9HC35,1018500000,952300000,960030000,1136600000,1251000000,1089200000,987230000,1052900000
Q9HC36,0,0,0,0,0,0,48527000,56382000
Q9HC38,2352200000,2076600000,2444000000,2883700000,2335400000,2604600000,2412900000,2471500000
Q9HCC0,0,0,0,0,0,0,0,0
Q9HCD5,0,0,0,0,0,0,5115700,0
Q9HCE1,586820000,378500000,494780000,417230000,490830000,557890000,592820000,450160000
Q9HCE5,0,0,0,0,0,0,0,0
Q9HCE6,0,0,0,0,0,0,0,0
Q9HCG8,64814000,82980000,83423000,67764000,80964000,60041000,66444000,75658000
Q9HCM4,0,0,0,0,0,0,0,0
Q9HCM7,0,0,0,0,0,0,57718000,0
Q9HCN4,0,0,0,0,0,0,82543000,0
Q9HCN8,284250000,365200000,399790000,445100000,322440000,313770000,317810000,253800000
Q9HCP0,0,0,0,0,0,0,0,0
Q9HCS7,83952000,57683000,0,70707000,80853000,0,80639000,88088000
Q9HCU5,325160000,341310000,424560000,381720000,400180000,386670000,420550000,408150000
Q9HCY8,276490000,334920000,405770000,459160000,347460000,408560000,411360000,446600000
Q9HD15,140970000,173650000,263890000,230870000,269500000,247410000,239380000,202200000
Q9HD20,0,115380000,155660000,149270000,0,156010000,119550000,160480000
Q9HD23,0,0,0,0,0,0,1325600,0
Q9HD26,158860000,173160000,186240000,106840000,161860000,140670000,154520000,144490000
Q9HD33,197120000,185260000,173840000,161480000,186430000,175720000,200650000,175510000
Q9HD42,123940000,412270000,319390000,136900000,196760000,243080000,258030000,256980000
Q9HD45,347640000,411960000,415020000,293050000,333080000,348750000,328800000,287680000
Q9HD64,0,0,0,0,0,0,0,0
Q9HDC5,0,0,0,5910500,0,0,0,0
Q9HDC9,2727200000,2438800000,2345700000,2461600000,3030300000,2710100000,2881600000,2955500000
Q9NNW5,0,0,54419000,0,0,0,0,0
Q9NNW7,158770000,0,0,0,0,0,88560000,124280000
Q9NP61,0,43206000,0,40548000,0,0,0,0
Q9NP72,400670000,331770000,456660000,464240000,354160000,378370000,376090000,402480000
Q9NP73,0,0,0,0,0,0,0,260940000
Q9NP77,0,72991000,86962000,82747000,0,67056000,91043000,0
Q9NP79,710530000,793340000,665820000,706150000,734400000,636750000,624470000,672500000
Q9NP81,473380000,477580000,415810000,509100000,498980000,464370000,525570000,485880000
Q9NP92,152380000,151340000,131570000,130630000,124250000,130100000,176080000,161060000
Q9NP97,0,0,0,0,0,0,0,0
Q9NPA0,0,54374000,0,0,0,0,0,0
Q9NPA3,0,0,0,0,0,0,65457000,0
Q9NPA8,0,0,0,0,90789000,0,82539000,0
Q9NPD3,124360000,129700000,139830000,208240000,147660000,114020000,142430000,74634000
Q9NPD8,0,0,0,278660000,0,247980000,208200000,248160000
Q9NPE3,0,0,0,0,0,0,0,0
Q9NPF4,0,0,0,0,0,0,46968000,0
Q9NPH0,0,0,0,0,0,0,0,4661100
Q9NPH2,1843100000,1735500000,1682500000,1594300000,1928500000,1677100000,1703800000,1675200000
Q9NPI6,227350000,222230000,205750000,183170000,181060000,263220000,227670000,184690000
Q9NPJ3,429310000,247730000,399420000,421310000,264000000,343170000,384330000,359820000
Q9NPJ6,0,0,0,0,0,0,0,29122000
Q9NPL8,47042000,42784000,0,55360000,0,0,0,82111000
Q9NPQ8,163370000,144340000,134880000,109220000,141530000,164840000,129310000,142710000
Q9NPR2,0,0,0,0,0,0,0,0
Q9NQ29,182590000,172770000,149890000,157510000,200360000,208640000,188010000,120950000
Q9NQ48,0,0,0,0,0,0,0,0
Q9NQ50,0,82622000,0,0,0,0,0,0
Q9NQ55,53190000,63771000,0,40426000,0,45258000,53694000,50535000
Q9NQ86,175600000,179250000,172830000,231130000,178340000,0,0,129340000
Q9NQ88,627500000,502240000,506420000,524950000,518490000,611320000,500310000,508810000
Q9NQC3,4058900000,3875100000,3541400000,4187700000,4118600000,4023100000,4015300000,4005700000
Q9NQC8,0,0,0,0,0,0,0,0
Q9NQE9,0,0,0,0,0,0,0,0
Q9NQG5,171470000,199220000,178100000,165980000,212760000,221050000,198440000,199480000
Q9NQG6,34842000,0,0,34246000,24786000,33772000,36306000,0
Q9NQH7,179050000,155100000,225070000,197460000,204230000,194970000,173720000,182890000
Q9NQP4,397260000,545720000,533370000,435610000,497360000,526560000,431650000,576870000
Q9NQR4,1105500000,1046500000,994700000,1076200000,911030000,1034900000,954470000,1062400000
Q9NQT4,177980000,111190000,143180000,129300000,149300000,153820000,117760000,161810000
Q9NQT5,158670000,149050000,207000000,192470000,135820000,136900000,136670000,120810000
Q9NQT8,0,0,0,0,0,28638000,22872000,0
Q9NQU5,0,0,0,0,0,0,0,0
Q9NQW6,0,0,12171000,10297000,39479000,0,57222000,0
Q9NQW7,2224900000,1836600000,1944200000,1934900000,2186500000,2309900000,2096000000,2072200000
Q9NQX3,298030000,288330000,240680000,318500000,364380000,408250000,338140000,398810000
Q9NQX7,0,0,0,0,0,0,0,0
Q9NQZ2,0,0,116110000,102860000,0,116470000,107650000,91798000
Q9NR09,99900000,67692000,84470000,98484000,97694000,109610000,95380000,123460000
Q9NR12,636920000,665150000,692320000,636610000,633930000,595530000,596560000,682000000
Q9NR19,0,0,44263000,0,0,85816000,0,0
Q9NR28,766860000,902050000,931040000,945480000,832960000,1106400000,964110000,860100000
Q9NR30,1763400000,1642300000,1745200000,1834000000,1842900000,1890400000,1701700000,1646200000
Q9NR31,832000000,789520000,812130000,522890000,633670000,794530000,811320000,774250000
Q9NR33,0,0,0,0,0,6896700,0,0
Q9NR45,1298000000,1180600000,1252800000,1408400000,1181200000,1387600000,1300200000,1365000000
Q9NR46,296610000,212750000,280420000,293230000,269830000,313570000,301840000,286260000
Q9NR50,0,0,0,107110000,98851000,87550000,86426000,100590000
Q9NR56,682690000,701990000,681330000,707500000,549260000,576030000,617460000,0
Q9NRD1,55681000,43201000,34590000,32737000,0,49291000,44121000,0
Q9NRF8,52425000,62364000,77636000,60574000,103600000,90249000,92506000,0
Q9NRF9,115870000,118550000,94907000,94729000,115550000,131710000,133260000,116290000
Q9NRG0,0,0,0,0,0,0,0,0
Q9NRG7,0,21747000,17830000,0,23622000,25052000,25283000,0
Q9NRG9,798840000,680600000,633080000,595960000,748900000,907310000,665810000,773110000
Q9NRL3,0,0,0,0,0,0,29928000,0
Q9NRM1,0,0,0,0,0,0,0,0
Q9NRN7,352420000,347900000,319940000,273750000,357000000,353530000,303500000,303830000
Q9NRN9,0,0,0,0,0,0,0,0
Q9NRP0,0,0,0,0,0,0,0,0
Q9NRP2,147330000,141700000,149390000,152750000,0,127390000,137640000,141060000
Q9NRP7,0,30303000,0,0,0,0,0,0
Q9NRR4,0,43236000,55784000,0,0,58646000,60614000,40761000
Q9NRR5,115580000,185020000,130230000,115790000,131330000,152900000,144520000,96235000
Q9NRV9,210940000,0,0,0,0,188620000,217010000,222160000
Q9NRW1,0,0,0,0,0,0,0,117070000
Q9NRW3,0,0,0,0,0,0,0,70900000
Q9NRW7,72472000,31239000,38626000,32844000,48858000,48634000,46251000,51998000
Q9NRX1,195700000,151950000,161350000,148660000,239180000,195130000,192140000,201490000
Q9NRX2,108550000,65451000,76368000,72870000,116450000,107800000,84415000,98135000
Q9NRX4,275490000,400230000,342750000,374200000,183930000,254420000,394630000,422050000
Q9NRY4,0,0,0,0,15195000,0,0,0
Q9NRY5,162000000,98296000,126240000,93127000,212070000,182150000,154930000,135410000
Q9NRZ5,202260000,163310000,163300000,157010000,164110000,139050000,141850000,138390000
Q9NRZ9,0,0,0,0,0,0,0,42452000
Q9NS69,534800000,482730000,496660000,423960000,574970000,523700000,476030000,422510000
Q9NS86,315890000,204920000,213870000,213860000,288440000,316060000,241730000,309900000
Q9NSD9,2771500000,2360800000,2450600000,2492600000,3143500000,2991300000,2466700000,2433100000
Q9NSE4,2068500000,2131700000,2000700000,2465500000,2368400000,2116400000,2258900000,2444800000
Q9NSI2,0,0,0,0,0,29715000,0,0
Q9NSK0,0,0,0,27846000,0,0,0,37785000
Q9NSY1,0,0,0,0,8332800,0,0,0
Q9NT62,161900000,165390000,200830000,0,175570000,169840000,175440000,0
Q9NTG7,0,0,0,0,0,0,0,0
Q9NTI5,0,0,0,41981000,0,0,0,0
Q9NTJ3,0,247850000,239490000,241330000,231840000,297540000,252410000,387310000
Q9NTJ5,226970000,319570000,185320000,226170000,190790000,179540000,211500000,225340000
Q9NTK5,5650700000,5667800000,6458600000,6210200000,5947700000,5914200000,6249900000,6381800000
Q9NTM9,766560000,663800000,593760000,665610000,711620000,611960000,743880000,683200000
Q9NTX5,470670000,438360000,476860000,494700000,513670000,488860000,435220000,503520000
Q9NTZ6,727030000,735840000,781270000,788940000,842040000,816370000,710180000,701390000
Q9NU22,98442000,57746000,75006000,72395000,82588000,86259000,98058000,89084000
Q9NUG6,0,0,0,51653000,0,0,32482000,0
Q9NUJ1,8720600000,8107000000,8099400000,8995800000,8505300000,8147100000,7616600000,7408800000
Q9NUL5,0,0,0,0,0,0,0,0
Q9NUM3,0,0,0,0,47939000,0,0,0
Q9NUP1,0,0,0,0,0,0,0,0
Q9NUP9,267180000,350020000,256280000,337440000,309050000,374030000,339720000,221720000
Q9NUQ2,0,78654000,0,0,0,0,0,0
Q9NUQ3,0,0,0,0,0,0,0,0
Q9NUQ6,0,0,0,0,0,37123000,0,51289000
Q9NUQ7,167690000,80979000,110420000,119270000,125190000,157890000,162050000,129840000
Q9NUQ8,448140000,223000000,326720000,297250000,391710000,397160000,383280000,383550000
Q9NUQ9,2833000000,2509200000,2696500000,2559200000,3195100000,3082500000,2764400000,2969500000
Q9NUU7,0,0,0,0,0,0,0,0
Q9NUW8,0,0,0,0,0,34702000,0,0
Q9NUY8,0,0,0,0,61574000,0,0,0
Q9NV06,0,78471000,87434000,69780000,0,0,0,0
Q9NV31,0,45086000,0,43166000,76485000,0,0,0
Q9NV35,132570000,0,95760000,100020000,168630000,194560000,168000000,177860000
Q9NV56,0,0,0,0,0,0,0,0
Q9NV70,0,38149000,27136000,32266000,42500000,41420000,46087000,32746000
Q9NV88,0,30986000,43678000,45338000,41132000,0,0,0
Q9NV96,0,0,0,0,0,0,0,0
Q9NVA1,67491000,61578000,49895000,43997000,68161000,42559000,48254000,44567000
Q9NVA2,1420500000,1519500000,1583200000,1525800000,1639800000,1885300000,1563800000,1476100000
Q9NVD7,69887000,70136000,0,74581000,81610000,110460000,101050000,81532000
Q9NVE7,226900000,270670000,220220000,240900000,273200000,321480000,293820000,262850000
Q9NVH0,0,0,0,0,22230000,20663000,23583000,19352000
Q9NVH1,186570000,141510000,170670000,192490000,200030000,184350000,183950000,206730000
Q9NVH2,0,0,0,0,10770000,20102000,12889000,11882000
Q9NVI1,124260000,103340000,86293000,92852000,135000000,122610000,118320000,138990000
Q9NVI7,1048600000,964460000,940290000,834390000,908690000,937620000,957860000,1010200000
Q9NVJ2,916240000,665330000,803000000,722950000,995550000,923030000,993280000,809990000
Q9NVM4,64282000,0,57865000,0,0,0,0,75428000
Q9NVM6,0,0,0,0,0,0,0,0
Q9NVM9,0,0,0,0,0,0,13683000,0
Q9NVP1,612600000,478730000,434650000,411730000,601800000,577540000,602780000,501350000
Q9NVP2,0,0,0,0,0,0,0,23946000
Q9NVQ4,0,0,0,0,0,0,0,0
Q9NVR2,0,0,0,0,0,0,0,0
Q9NVS2,138450000,124340000,111340000,137500000,137640000,153970000,142190000,117930000
Q9NVS9,405870000,517760000,521710000,515610000,439410000,371290000,450710000,426880000
Q9NVT9,336340000,392780000,340170000,0,370930000,386430000,471950000,390050000
Q9NVU7,0,0,0,0,0,0,0,0
Q9NVV0,0,0,0,0,0,0,0,0
Q9NVV4,248700000,207930000,294160000,339630000,172080000,248680000,225910000,299670000
Q9NVX0,0,0,0,0,0,0,0,0
Q9NVX2,260920000,237200000,226580000,262770000,248430000,200760000,207970000,209700000
Q9NVX7,0,0,0,0,0,0,0,0
Q9NVZ3,169290000,151040000,153120000,150560000,137190000,153330000,142700000,138350000
Q9NW13,0,0,0,0,0,74433000,0,0
Q9NWH9,70844000,116150000,109550000,0,131440000,92906000,86365000,0
Q9NWM8,0,0,0,0,5031400,0,0,0
Q9NWS0,0,0,0,0,0,0,0,0
Q9NWS6,0,0,0,0,0,0,0,0
Q9NWT1,0,0,0,0,0,116920000,0,0
Q9NWT6,0,0,0,27975000,0,0,0,0
Q9NWU1,339890000,386360000,325890000,342120000,413740000,397720000,404110000,417970000
Q9NWU2,164570000,124320000,117920000,105620000,81845000,116030000,98530000,143840000
Q9NWU5,113770000,0,0,0,89353000,96484000,75676000,91122000
Q9NWV4,354900000,288080000,336010000,373990000,312520000,346380000,321960000,261690000
Q9NWV8,0,0,0,0,0,0,0,0
Q9NWW5,0,0,0,0,0,0,0,0
Q9NWX5,36073000,29479000,32602000,35501000,35853000,0,32292000,0
Q9NWX6,225950000,214500000,174850000,190120000,235450000,258100000,185200000,165210000
Q9NWY4,309550000,273700000,240600000,208780000,244670000,286230000,304050000,245710000
Q9NWZ5,0,0,0,0,5519500,0,0,0
Q9NX02,840460000,713920000,771290000,796140000,809630000,788890000,649960000,714980000
Q9NX08,230090000,148020000,213040000,166180000,241320000,207720000,226510000,216020000
Q9NX14,0,0,0,243720000,0,0,0,0
Q9NX18,0,0,0,0,0,0,0,0
Q9NX20,250090000,187640000,226460000,193270000,235270000,246600000,218180000,300170000
Q9NX24,45497000,81168000,53364000,34101000,35872000,50567000,43341000,0
Q9NX40,337140000,355820000,320360000,314750000,326960000,339430000,334270000,354410000
Q9NX46,404280000,481830000,541690000,558340000,477820000,609850000,568500000,578870000
Q9NX47,139420000,162540000,120460000,104550000,0,153580000,0,96647000
Q9NX55,176830000,181390000,189110000,154880000,154680000,165200000,163700000,160410000
Q9NX58,634580000,818930000,782100000,709280000,720740000,1025700000,1004400000,1037900000
Q9NX61,33591000,24690000,20188000,16207000,40383000,63560000,46740000,55197000
Q9NX62,201780000,133470000,199200000,212800000,208270000,177760000,183030000,183300000
Q9NX63,207160000,268740000,231910000,231140000,283730000,305430000,281690000,170850000
Q9NX70,0,0,0,0,0,0,0,0
Q9NX74,0,0,0,0,0,0,48653000,0
Q9NXA8,71484000,0,88648000,85545000,0,0,0,0
Q9NXE4,0,0,0,0,0,0,0,0
Q9NXF1,18078000,11034000,13778000,11193000,27343000,18918000,15713000,23133000
Q9NXG2,430850000,394530000,513070000,485850000,553390000,486970000,532220000,489890000
Q9NXG6,0,0,0,0,0,0,0,0
Q9NXH8,140600000,103430000,105670000,110140000,141790000,127310000,108400000,112170000
Q9NXH9,538670000,510810000,453060000,522000000,418870000,496610000,456330000,495530000
Q9NXJ5,0,0,0,0,0,28592000,0,0
Q9NXK8,59768000,31913000,0,0,0,0,41140000,0
Q9NXR1,0,138220000,0,0,0,0,0,0
Q9NXR7,0,0,42704000,47713000,53197000,87042000,70033000,0
Q9NXS2,0,47256000,66984000,100360000,0,142060000,0,100240000
Q9NXU5,57187000,0,0,0,0,0,0,0
Q9NXV2,0,63344000,0,0,45711000,0,0,0
Q9NXV6,0,0,0,47109000,0,0,0,0
Q9NY12,190160000,151840000,162830000,219200000,189940000,189590000,166230000,144930000
Q9NY27,151160000,127610000,194160000,194160000,245950000,204100000,212580000,264720000
Q9NY33,2060600000,1904200000,2159900000,2036800000,2107900000,2259300000,1951600000,2275000000
